리뷰일,앱이름,별점,사용자 리뷰,회사 응답
2025-10-01,토스,3.0,"모든계좌&gt;총자산 분석&gt;월별로 자산 막대그래프 통계 오류나기 시작한지 한참 된거 인지하고 계십니까. 예전엔 그걸 보면서 토스와 함께 성장하는듯한 유대감이 있었는데 방치와 더불어 그런 감정이 점점 사라져가고 송금할때 이외엔 안들어가게 되네요. 그리고 게시판들, 좌우 갈등으로 불타는거 장기적으로는 마이너스니 너무 그쪽으로 키우려고 하지 않았으면 하네요","안녕하세요. 염형 님, 토스팀입니다. 만족스러운 서비스를 제공하기 위해 노력하였으나, 이용에 불편을 드린 것 같아 마음이 무겁습니다. 불편 느끼신 부분은 담당부서로 전달 드릴 예정이오며, 보다 만족스러운 서비스 제공할 수 있도록 노력하겠습니다. 다른 문의사항 있으실 경우 24시간 운영되는 카카오톡(@toss) 또는 토스 고객센터 1599-4905로 문의 부탁드립니다. 감사합니다."
2025-10-01,토스,1.0,업뎃도 그지 같이 해놨네! 알람이나 고쳐라! 뻘짓하지말고,"안녕하세요. 무삥 님, 토스팀입니다. 먼저 서비스 이용에 불편을 드렸다면 대단히 죄송합니다. 다만 현재 문의주신 내용으로는 어떠한 어려움을 겪고 계신지 확인이 어려워 번거로우시겠지만 24시간 운영되는 카카오톡(@toss) 또는 토스 고객센터 1599-4905로 문의 부탁드립니다. 일부 안내의 경우 리뷰를 통한 즉각적인 안내가 어려울 수 있는 점 양해 부탁 드립니다. 감사합니다."
2025-10-01,토스,2.0,만보기 복권 왜 오류인척 은근슬쩍 광고 2번 나오는 거죠 긁기 전에 한 번 긁고 나서 한 번; 잘못 본 줄,"안녕하세요. 김수현 님, 토스팀입니다. 먼저 서비스 이용에 불편을 드렸다면 대단히 죄송합니다. 다만 현재 문의주신 내용으로는 어떠한 어려움을 겪고 계신지 확인이 어려워 번거로우시겠지만 24시간 운영되는 카카오톡(@toss) 또는 토스 고객센터 1599-4905로 문의 부탁드립니다. 일부 안내의 경우 리뷰를 통한 즉각적인 안내가 어려울 수 있는 점 양해 부탁 드립니다. 감사합니다."
2025-10-01,토스,3.0,아아니........... 계정 잠겨서 카뱅으로인증하려구하는데 비번맞게써도계속틀렷다고 쫓아내요ㅜㅜㅜㅜ진짜짜증;;; 다른 은행도 가상계좌라그런지 제명의아니라고하구... 제3천원이....갇혀잇어요토스안에.... 흑흑 그냥 1원 확인 3천번해서 3천원 받아요 저??!!??,"안녕하세요. 김지율 님, 토스팀입니다. 먼저 서비스 이용에 불편을 드렸다면 대단히 죄송합니다. 다만 현재 문의주신 내용으로는 어떠한 어려움을 겪고 계신지 확인이 어려워 번거로우시겠지만 24시간 운영되는 카카오톡(@toss) 또는 토스 고객센터 1599-4905로 문의 부탁드립니다. 일부 안내의 경우 리뷰를 통한 즉각적인 안내가 어려울 수 있는 점 양해 부탁 드립니다. 감사합니다."
2025-10-01,토스,1.0,업데이트도 안되고 들어가지지도 않아요ㅠ,"안녕하세요. 하율 님, 토스팀입니다. 기기에 캐시 및 데이터가 많아 앱 설치/업데이트가 원활하지 않을 수 있습니다. 다음 방법을 시도해주시면 감사하겠습니다. [휴대폰 기기 내 설정 - 애플리케이션 - Google Play스토어 - 저장공간 - 캐시 및 데이터 삭제]. 캐시 및 데이터 삭제 후에도 설치/업데이트가 진행되지 않는다면 구글 플레이스토어 고객센터로 문의 부탁 드립니다. 토스 서비스 관련하여 자세한 상담이 필요하다면 24시간 운영되는 카카오톡(@toss) 또는 고객센터(1599-4905)로 문의 부탁 드립니다. 감사합니다."
2025-10-01,토스,1.0,앱업데이트가 안되어 토스 사용 제한 업데이트 버튼을 눌러도 계속 안됨 토스를 사용할 수 없는 상태임,"안녕하세요. 최성혁님, 토스팀입니다. 기기에 캐시 및 데이터가 많아 앱 설치/업데이트가 원활하지 않을 수 있습니다. 다음 방법을 시도해주시면 감사하겠습니다. [휴대폰 기기 내 설정 - 애플리케이션 - Google Play스토어 - 저장공간 - 캐시 및 데이터 삭제]. 캐시 및 데이터 삭제 후에도 설치/업데이트가 진행되지 않는다면 구글 플레이스토어 고객센터로 문의 부탁 드립니다. 토스 서비스 관련하여 자세한 상담이 필요하다면 24시간 운영되는 카카오톡(@toss) 또는 고객센터(1599-4905)로 문의 부탁 드립니다. 감사합니다."
2025-10-01,토스,1.0,MADE IN CHINA,"안녕하세요. 고객님, 토스팀입니다. 먼저 서비스 이용에 불편을 드렸다면 대단히 죄송합니다. 다만 현재 문의주신 내용으로는 어떠한 어려움을 겪고 계신지 확인이 어려워 번거로우시겠지만 24시간 운영되는 카카오톡(@toss) 또는 토스 고객센터 1599-4905로 문의 부탁드립니다. 일부 안내의 경우 리뷰를 통한 즉각적인 안내가 어려울 수 있는 점 양해 부탁 드립니다. 감사합니다."
2025-10-01,토스,1.0,업데이트가안되요,"안녕하세요. 백전백승 님, 토스팀입니다. 기기에 캐시 및 데이터가 많아 앱 설치/업데이트가 원활하지 않을 수 있습니다. 다음 방법을 시도해주시면 감사하겠습니다. [휴대폰 기기 내 설정 - 애플리케이션 - Google Play스토어 - 저장공간 - 캐시 및 데이터 삭제]. 캐시 및 데이터 삭제 후에도 설치/업데이트가 진행되지 않는다면 구글 플레이스토어 고객센터로 문의 부탁 드립니다. 토스 서비스 관련하여 자세한 상담이 필요하다면 24시간 운영되는 카카오톡(@toss) 또는 고객센터(1599-4905)로 문의 부탁 드립니다. 감사합니다."
2025-10-01,토스,3.0,업데이트가 안되요,"안녕하세요. 남긍정에힘 님, 토스팀입니다. 기기에 캐시 및 데이터가 많아 앱 설치/업데이트가 원활하지 않을 수 있습니다. 다음 방법을 시도해주시면 감사하겠습니다. [휴대폰 기기 내 설정 - 애플리케이션 - Google Play스토어 - 저장공간 - 캐시 및 데이터 삭제]. 캐시 및 데이터 삭제 후에도 설치/업데이트가 진행되지 않는다면 구글 플레이스토어 고객센터로 문의 부탁 드립니다. 토스 서비스 관련하여 자세한 상담이 필요하다면 24시간 운영되는 카카오톡(@toss) 또는 고객센터(1599-4905)로 문의 부탁 드립니다. 감사합니다."
2025-10-01,토스,5.0,토스는 대단하다.,0
2025-10-01,토스,1.0,에휴,"안녕하세요. ᄋᄉᄋ 님, 토스팀입니다. 먼저 서비스 이용에 불편을 드렸다면 대단히 죄송합니다. 다만 현재 문의주신 내용으로는 어떠한 어려움을 겪고 계신지 확인이 어려워 번거로우시겠지만 24시간 운영되는 카카오톡(@toss) 또는 토스 고객센터 1599-4905로 문의 부탁드립니다. 일부 안내의 경우 리뷰를 통한 즉각적인 안내가 어려울 수 있는 점 양해 부탁 드립니다. 감사합니다."
2025-10-01,토스,1.0,인증서오류뜨는데 토스는 뭔 오류가 이리 많냐,"안녕하세요. 에덴 님, 토스팀입니다. 먼저 서비스 이용에 불편을 드렸다면 대단히 죄송합니다. 다만 현재 문의주신 내용으로는 어떠한 어려움을 겪고 계신지 확인이 어려워 번거로우시겠지만 24시간 운영되는 카카오톡(@toss) 또는 토스 고객센터 1599-4905로 문의 부탁드립니다. 일부 안내의 경우 리뷰를 통한 즉각적인 안내가 어려울 수 있는 점 양해 부탁 드립니다. 감사합니다."
2025-10-01,토스,5.0,평점계산방식,0
2025-10-01,토스,1.0,업데이트되면서 앱에서 너무 자주 튕겨저서 짜증나요.,"안녕하세요. 김유나 님, 토스팀입니다.우선 토스 앱 및 서비스 이용에 불편을 드려 정말 죄송합니다. 다만, 남겨주신 내용만으로는 정확한 확인이 어려운 점 양해 말씀 드립니다. 따라서 보다 자세한 확인 및 안내를 위해 24시간 운영되는 카카오톡(@toss) 또는 고객센터 1599-4905 로 편하실 때 문의 부탁 드려도 될까요? 일부 안내의 경우 리뷰를 통한 즉각적인 안내가 어려울 수 있는 점 양해 부탁 드립니다. 감사합니다."
2025-10-01,토스,3.0,업데이트후 사용가능하다고 나와 업데이트를 할려고 했더니 인앱구매해야한다고 뜨고 업데이트가 안되는데 이게 뭔가요?,"안녕하세요. 홍재표 님, 토스팀입니다. 기기에 캐시 및 데이터가 많아 앱 설치/업데이트가 원활하지 않을 수 있습니다. 다음 방법을 시도해주시면 감사하겠습니다. [휴대폰 기기 내 설정 - 애플리케이션 - Google Play스토어 - 저장공간 - 캐시 및 데이터 삭제]. 캐시 및 데이터 삭제 후에도 설치/업데이트가 진행되지 않는다면 구글 플레이스토어 고객센터로 문의 부탁 드립니다. 토스 서비스 관련하여 자세한 상담이 필요하다면 24시간 운영되는 카카오톡(@toss) 또는 고객센터(1599-4905)로 문의 부탁 드립니다. 감사합니다."
2025-10-01,토스,2.0,뱅킹 앱이면 그쪽으로 충실하세요 카톡 따라가지 말고요 앱 열면 3~5초정도 얼굴 인식 기능이 생겼다고 광고 뜨는데 시간 아깝네요,"안녕하세요. May Lann 님, 토스팀입니다. 만족스러운 서비스를 제공하기 위해 노력하였으나, 이용에 불편을 드린 것 같아 마음이 무겁습니다. 불편 느끼신 부분은 담당부서로 전달 드릴 예정이오며, 보다 만족스러운 서비스 제공할 수 있도록 노력하겠습니다. 다른 문의사항 있으실 경우 24시간 운영되는 카카오톡(@toss) 또는 토스 고객센터 1599-4905로 문의 부탁드립니다. 감사합니다."
2025-10-01,토스,1.0,현재 앱이 최악이에요 혜택에 이런저런 서비스를 넣은 건 좋은데 어제부터 계속 앱이 끊기고 앱에서 튕겨서 짜증나요. 앱 개선작업을 하셔야겠어요 계좌를 이용하고 싶었다가 이런 걸 보니 불안해서 못 사용하겠네요..,"안녕하세요. 권혜미님, 토스팀입니다.우선 토스 앱 및 서비스 이용에 불편을 드려 정말 죄송합니다. 다만, 남겨주신 내용만으로는 정확한 확인이 어려운 점 양해 말씀 드립니다. 따라서 보다 자세한 확인 및 안내를 위해 24시간 운영되는 카카오톡(@toss) 또는 고객센터 1599-4905 로 편하실 때 문의 부탁 드려도 될까요? 일부 안내의 경우 리뷰를 통한 즉각적인 안내가 어려울 수 있는 점 양해 부탁 드립니다. 감사합니다."
2025-10-01,토스,3.0,만보기 전부 권한 허용해도 걸음수 측정을 못합니다,"안녕하세요. 치즈불닭라면님, 토스팀입니다. 이용에 불편을 드려 죄송합니다. 걸음수 측정이 정상적이지 않으시다면 원활한 만보기 사용을 위해 아래 방법대로 진행 부탁드립니다. ① 휴대폰 재부팅 최소 3회 이후 걸음수 측정 확인해 보기 ② 스마트폰 기기의 설정-[애플리케이션] -[토스] - [배터리] - [제한 없음] ③ 스마트폰 기기의 설정 - [앱] - [토스] -[모바일 데이터] - [백그라운드 데이터 사용 허용] ④ 스마트폰 기기의 [설정] - [배터리 및 디바이스 케어] - [자동 최적화] 추가 문의사항은 24시간 운영되는 카카오톡(@toss) 또는 고객센터(1599-4905)로 문의 부탁 드립니다. 감사합니다"
2025-10-01,토스,3.0,좋긴한데 카드 밑에 깨진것 같은 구멍은 왜 있고 일반 블랙은 어디갔나요? 구멍 때문에 카드 커버 못 붙여서 불편해요. 색도 예전이 더 예뻤어요. 그리고 제발 예전처럼 다시 단순하게 좀 만들어주세요.,0
2025-10-01,토스,2.0,홍민택 데려가주세요 카카오톡 돌려내주세요,0
2025-10-01,토스,5.0,"믿고쓰는토스 입니다 1.일단 한눈에 쉽게 들어오게 만들었어요 어떠한 은행 및 금융어플도 이보다 직관적으로 디자인 한 곳이 없습니다 2.깔끔합니다 쓸데없이 군더더기 없는건 개인이 원하는대로 화면 편집 가능해서 좋습니다 3.증권 훌륭합니다 간곡히 바라는 부분 카카오톡 처럼 쓸데없는 잡스런 기능 넣지 말고 지금처럼 유익한 기능만 넣어 심플하게 운영했으면 좋겠습니다 과하면 없느니만 못합니다 지금 카카오톡이 그러합니다 카카오톡을 대채 할수 있는 톡스톡톡 !! 오로지 ' 채팅,이미지,파일,선물하기' 만 딱 주고받을수 있게 네이트온처럼 내 친구목록을 구분(가족,친구,지인,거래처,동료 등)지어 한눈에 (직관적이게) 만들어 간편하고 서로의.개인적 프라이버시를 존중할수있는 (사생활침해없는) 네이트온처럼 개인플필 없고 배경화면 없는 심플하고 효율적인 채팅앱 개발을 간절히 바랍니다",0
2025-10-01,토스,5.0,"진짜 은행계의 혁신이라고 생각들정도로 간편한 UI , 혜택, 파격적인 캐시백 이벤트 등 만족도 최고라서 토스만 씁니다. 초심 잃지 말고 앞으로도 혁신을 기대합니다~",0
2025-10-01,토스,1.0,업데이트 안되요,"안녕하세요. 임수민님, 토스팀입니다.기기에 캐시 및 데이터가 많아 앱 설치/업데이트가 원활하지 않을 수 있습니다. 다음 방법을 시도해주시면 감사하겠습니다. [휴대폰 기기 내 설정 - 애플리케이션 - Google Play스토어 - 저장공간 - 캐시 및 데이터 삭제]. 캐시 및 데이터 삭제 후에도 설치/업데이트가 진행되지 않는다면 구글 플레이스토어 고객센터로 문의 부탁 드립니다. 토스 서비스 관련하여 자세한 상담이 필요하다면 24시간 운영되는 카카오톡(@toss) 또는 고객센터(1599-4905)로 문의 부탁 드립니다. 감사합니다."
2025-10-01,토스,1.0,아마 토스증권 말고 다른 곳으로 갈아탈 듯,"안녕하세요. 영광 님, 토스팀입니다. 우선 토스증권 서비스 이용에 불편을 드려 대단히 죄송합니다. 다만 남겨주신 내용만으로는 정확한 확인이 어려운 점 양해 말씀 드립니다. 보다 자세한 확인 및 안내를 위해 토스증권 고객센터 1599-7987 로 문의 부탁 드려도 될까요? 일부 안내의 경우 리뷰를 통한 즉각적인 안내가 어려울 수 있는 점 양해 부탁 드립니다. 감사합니다."
2025-10-01,토스,1.0,어느순간부터 입출금 내역 알림이 안와요.왜그런거죠? 삭제했다 다시 깔아도 그러네요,"안녕하세요. 신디킴 님, 토스팀입니다. 현재 입출금 알림은 일부 은행에 한해서, 만 19세 이상인 경우에 한해 제공되고 있으며 아래의 경로를 통해 알림신청이 가능합니다. 토스 홈 → [전체] → 오른쪽 위의 설정 (톱니바퀴) → 알림 → 계좌 알림 단, 알림수신이 가능한 금융사가 없는 경우 위 경로 확인이 어려울 수 있는 점 참고부탁드립니다. 이 외에도 토스를 이용하시면서 불편하셨던 점이 있다면 토스의 개선을 위해 24시간 운영되는 토스 고객센터 전화 1599-4905 혹은 카카오톡(@toss)로 문의 부탁드립니다. 더욱 좋은 서비스를 제공할 수 있도록 고객님의 소중한 의견을 24시간 듣고 있습니다. 감사합니다."
2025-10-01,토스,1.0,비밀번호 설정한적도 없는데 쓴적이 있다면서 갑자기 비번 인증하라니 뭐라니 ;;,"안녕하세요. 고객 님, 토스팀입니다. 비밀번호가 누적으로 5회 이상 오입력이 된 경우, 금융사고 예방을 위해 앱이 로그아웃됩니다. 이 때, 앱에서 계좌로 본인 인증을 진행해 주시면 새로운 비밀번호로 재설정이 가능합니다. 진행이 어려우시다면, 고객센터를 통해 신분증(학생은 학생증, 청소년증 등) 비대면 인증으로 비밀번호 초기화로 도움드릴 수 있습니다. 만약 만 14세 미만 고객님일 경우, 가입 시 인증을 진행해 주신 법정대리인(보호자)의 동의 과정이 필요하므로 법정 대리인(보호자)과 함께 있을 때 24시간 운영되는 토스 고객센터 1599-4905 또는 카카오톡 @toss로 연락 부탁드립니다. 감사합니다."
2025-10-01,토스,1.0,느려터져 뱅킹이 맞나 이게 광고때매 일캐 느려터진건가 답답,"안녕하세요. 정영주 님, 토스팀입니다. 만족스러운 서비스를 제공하기 위해 노력하였으나, 이용에 불편을 드린 것 같아 마음이 무겁습니다. 불편 느끼신 부분은 담당부서로 전달 드릴 예정이오며, 보다 만족스러운 서비스 제공할 수 있도록 노력하겠습니다. 다른 문의사항 있으실 경우 24시간 운영되는 카카오톡(@toss) 또는 토스 고객센터 1599-4905로 문의 부탁드립니다. 감사합니다."
2025-10-01,토스,1.0,"어제에 이어 오류 또 발생 광고무한로딩+토스앱 정지오류 5분간 파란마크만 뜸, 업데이트전이면 절대하지마세요","안녕하세요. Albert “혀니” cho 님, 토스팀 입니다. 우선 이용에 불편을 드려 죄송합니다. 토스 앱 사용이 원활하지 않으시다면 아래의 경로로 캐시삭제 부탁드립니다. 1. [Android 설정 &gt; 애플리케이션 &gt; 토스 &gt; 저장공간 &gt; 캐시 삭제] 2. [Android 설정 &gt; 애플리케이션 &gt; Android System WebView &gt; 저장 공간 &gt; 캐시 삭제] 위의 안내대로 진행 후 휴대폰을 2~3회 재부팅 부탁드립니다. 지속적으로 동일하게 이용이 어려우시다면 정확한 확인을 위해 24시간 운영되는 토스고객센터 1599-4905 혹은 카카오톡(@toss) 로 문의 부탁 드립니다. 감사합니다."
2025-10-01,토스,2.0,진짜 애지간 해야지 페이스 등록 안한다고 송금할때마다 계속 왜 뜨냐고요. 안한다구요. 그리고 주변에 토스킨사람 있대서 들어가면 아무것도 없고 낚시좀 그만 하시라고요,"안녕하세요. 밀연두 님, 토스팀입니다. 만족스러운 서비스를 제공하기 위해 노력하였으나, 이용에 불편을 드린 것 같아 마음이 무겁습니다. 불편 느끼신 부분은 담당부서로 전달 드릴 예정이오며, 보다 만족스러운 서비스 제공할 수 있도록 노력하겠습니다. 다른 문의사항 있으실 경우 24시간 운영되는 카카오톡(@toss) 또는 토스 고객센터 1599-4905로 문의 부탁드립니다. 감사합니다."
2025-10-01,토스,5.0,영어공부가 재밌어요.,0
2025-10-01,토스,2.0,어제 저녁부터 토스 쇼핑 등 몇 가지가 터치가 안되어 실행이 안되요.,0
2025-10-01,토스,4.0,왜 업데이트가 안되죠?,0
2025-10-01,토스,4.0,알림창을 내리기만 하면 송금버튼이 있어서 정말 유용하고 빠르게 사용했어서 편리했는데 업데이트후 송금버튼이 사라져서 앱 들어가서 송금하기 눌러야 하는 절차가 너무 번거롭네요.,0
2025-10-01,토스,1.0,업뎃이 안 되는디...,"안녕하세요. 후헝헝님, 토스팀입니다.기기에 캐시 및 데이터가 많아 앱 설치/업데이트가 원활하지 않을 수 있습니다. 다음 방법을 시도해주시면 감사하겠습니다. [휴대폰 기기 내 설정 - 애플리케이션 - Google Play스토어 - 저장공간 - 캐시 및 데이터 삭제]. 캐시 및 데이터 삭제 후에도 설치/업데이트가 진행되지 않는다면 구글 플레이스토어 고객센터로 문의 부탁 드립니다. 토스 서비스 관련하여 자세한 상담이 필요하다면 24시간 운영되는 카카오톡(@toss) 또는 고객센터(1599-4905)로 문의 부탁 드립니다. 감사합니다."
2025-10-01,토스,1.0,저기요 토스에 기준도 없는 토론방 글쓰는거 정지 만들고 친구분들 글에 하트도 못누르게 하는건 너무나가신겁니다.그리고 이번 업뎃이후 소수점 거래가 어제 미장본장부터 전혀 안되고 있는건 아시는지요?그런거 확인부터해보세요.다른 증권사 보다 수수료를 더 받으실거면 그정도 빠른 대처는 기본 아닙니까?추가로 바빠서 고객센터에는 이제 전화안합니다.,"안녕하세요. 이철호 님, 토스팀입니다. 우선 토스증권 서비스 이용에 불편을 드려 대단히 죄송합니다. 다만 남겨주신 내용만으로는 정확한 확인이 어려운 점 양해 말씀 드립니다. 보다 자세한 확인 및 안내를 위해 토스증권 고객센터 1599-7987 로 문의 부탁 드려도 될까요? 일부 안내의 경우 리뷰를 통한 즉각적인 안내가 어려울 수 있는 점 양해 부탁 드립니다. 감사합니다."
2025-10-01,토스,3.0,업데이트가 안되더니 이젠 접근조차 안됩니다 이 무슨 요사스런 변화인가요?,0
2025-10-01,토스,1.0,요즘 넘 이상해요. 자꾸 통장 목록을 열지않고 바로 메인통장으로 들어 갑니다. 통장 목록으로 뒤로 가기하면 다시 메인통장으로 다시 들어오는 현상이 자주 나타납니다. 오류 같은데 너무 심해요,"안녕하세요. 남주원님, 토스팀입니다. 먼저 서비스 이용에 불편을 드렸다면 대단히 죄송합니다. 다만 현재 문의주신 내용으로는 어떠한 어려움을 겪고 계신지 확인이 어려워 번거로우시겠지만 24시간 운영되는 카카오톡(@toss) 또는 토스 고객센터 1599-4905로 문의 부탁드립니다. 일부 안내의 경우 리뷰를 통한 즉각적인 안내가 어려울 수 있는 점 양해 부탁 드립니다. 감사합니다."
2025-10-01,토스,1.0,광고 사기 작작쳐라,"안녕하세요. eh tkatp 님, 토스팀입니다. 먼저 서비스 이용에 불편을 드렸다면 대단히 죄송합니다. 다만 현재 문의주신 내용으로는 어떠한 어려움을 겪고 계신지 확인이 어려워 번거로우시겠지만 24시간 운영되는 카카오톡(@toss) 또는 토스 고객센터 1599-4905로 문의 부탁드립니다. 일부 안내의 경우 리뷰를 통한 즉각적인 안내가 어려울 수 있는 점 양해 부탁 드립니다. 감사합니다."
2025-10-01,토스,1.0,업데이트가 안되는데요 아예업데이트가안되서 사용을 못하고있어요..,"안녕하세요. 가빈 님, 토스팀입니다.기기에 캐시 및 데이터가 많아 앱 설치/업데이트가 원활하지 않을 수 있습니다. 다음 방법을 시도해주시면 감사하겠습니다. [휴대폰 기기 내 설정 - 애플리케이션 - Google Play스토어 - 저장공간 - 캐시 및 데이터 삭제]. 캐시 및 데이터 삭제 후에도 설치/업데이트가 진행되지 않는다면 구글 플레이스토어 고객센터로 문의 부탁 드립니다. 토스 서비스 관련하여 자세한 상담이 필요하다면 24시간 운영되는 카카오톡(@toss) 또는 고객센터(1599-4905)로 문의 부탁 드립니다. 감사합니다."
2025-10-01,토스,1.0,최근 업데이트 했는데 얼굴인식이다 뭐다 때문에 앱 느려짐. 키는 것도 느려지고 반응도 느려짐.,"안녕하세요. 이기석 님, 토스팀입니다. 먼저 서비스 이용에 불편을 드렸다면 대단히 죄송합니다. 다만 현재 문의주신 내용으로는 어떠한 어려움을 겪고 계신지 확인이 어려워 번거로우시겠지만 24시간 운영되는 카카오톡(@toss) 또는 토스 고객센터 1599-4905로 문의 부탁드립니다. 일부 안내의 경우 리뷰를 통한 즉각적인 안내가 어려울 수 있는 점 양해 부탁 드립니다. 감사합니다."
2025-10-01,토스,5.0,구글플레이 캐쉬? 문제 때문에 업데이트 안됬었던듯 업데이트 됨요 별점1점 쏘리쏘리,"안녕하세요. gle goo님, 토스팀입니다.기기에 캐시 및 데이터가 많아 앱 설치/업데이트가 원활하지 않을 수 있습니다. 다음 방법을 진행하신 뒤 재부팅하여 업데이트를 시도해주시면 감사하겠습니다. [휴대폰 기기 내 설정 - 애플리케이션 - Google Play스토어 - 저장공간 - 캐시 및 데이터 삭제]. 캐시 및 데이터 삭제 후에도 설치/업데이트가 진행되지 않는다면 구글 플레이스토어 고객센터로 문의 부탁 드립니다. 토스 서비스 관련하여 자세한 상담이 필요하다면 24시간 운영되는 카카오톡(@toss) 또는 고객센터(1599-4905)로 문의 부탁 드립니다. 감사합니다."
2025-10-01,토스,1.0,업데이트 이후 왜케 버벅이나요? 껏다 켜는것을 계속 반복해서 렉 걸린 듯이 버벅이네요 ㅡ,0
2025-10-01,토스,1.0,광고 끝났는데 보상을 안줘서 광고를 두번보는일이 계속 생기는데.. 토스 이넘들 업뎃하고 손버릇이 안 좋아졌네..,0
2025-10-01,토스,1.0,토스만 업데이트가 안되요?왜? 업데이트해주세요 ㅜㅜ,"안녕하세요. 오연숙님, 토스팀입니다.기기에 캐시 및 데이터가 많아 앱 설치/업데이트가 원활하지 않을 수 있습니다. 다음 방법을 진행하신 뒤 재부팅하여 업데이트를 시도해주시면 감사하겠습니다. [휴대폰 기기 내 설정 - 애플리케이션 - Google Play스토어 - 저장공간 - 캐시 및 데이터 삭제]. 캐시 및 데이터 삭제 후에도 설치/업데이트가 진행되지 않는다면 구글 플레이스토어 고객센터로 문의 부탁 드립니다. 토스 서비스 관련하여 자세한 상담이 필요하다면 24시간 운영되는 카카오톡(@toss) 또는 고객센터(1599-4905)로 문의 부탁 드립니다. 감사합니다."
2025-10-01,토스,1.0,It기업만 다녀서 주소 개념을 잘 모르시나본데 모든 건물이 동 호로 끝나지 않습니다 우기지 말고 우편번호 검색 되는 주소 넣을 수 있게 시스템좀 바꿔요,"안녕하세요. 버섯버섯님, 토스팀입니다.토스는 전자금융업으로서 특정 금융 정보법이 적용되고 있습니다. 따라서 가이드라인에 따라 필요시 주소입력이 요구되고 있습니다. 상세주소 입력시 전체건물을 이용하는 경우, 전체층 또는 전체동과 같이 입력해주셔도 무방합니다. 다만 안내드린 방법으로도 조치되지 않는 경우 24시간 운영되는 카카오톡(@toss) 또는 1599-4905로 문의 부탁드립니다. 감사합니다."
2025-10-01,토스,1.0,업데이트가 안되서 어제부터 못ㅈ쓰고 있음,"안녕하세요. 김경찬님, 토스팀입니다.기기에 캐시 및 데이터가 많아 앱 설치/업데이트가 원활하지 않을 수 있습니다. 다음 방법을 진행하신 뒤 재부팅하여 업데이트를 시도해주시면 감사하겠습니다. [휴대폰 기기 내 설정 - 애플리케이션 - Google Play스토어 - 저장공간 - 캐시 및 데이터 삭제]. 캐시 및 데이터 삭제 후에도 설치/업데이트가 진행되지 않는다면 구글 플레이스토어 고객센터로 문의 부탁 드립니다. 토스 서비스 관련하여 자세한 상담이 필요하다면 24시간 운영되는 카카오톡(@toss) 또는 고객센터(1599-4905)로 문의 부탁 드립니다. 감사합니다."
2025-10-01,토스,1.0,증권 업데이트(점검) 이후에 증권이 안들어 가져요 로딩도 오래 걸리고,"안녕하세요. 문희성 님, 토스팀입니다. 우선 원활한 이용에 불편을 드려 죄송합니다.
토스 앱 사용이 원활하지 않으시다면 아래의 경로로 캐시 삭제 및 휴대폰 재부팅 진행 가능하실까요?
1. [Android 설정 &gt; 애플리케이션 &gt; 토스 &gt; 저장공간 &gt; 캐시 삭제]
2. [Android 설정 &gt; 애플리케이션 &gt; Android System WebView &gt; 저장 공간 &gt; 캐시 삭제]
다시한번 이용에 불편 드려 대단히 죄송합니다. 다른 문의사항이 있으시다면 토스증권 고객센터 1599-7987 로 문의 부탁 드려도 될까요? 일부 안내의 경우 리뷰를 통한 즉각적인 안내가 어려울 수 있는 점 양해 부탁 드립니다. 감사합니다."
2025-10-01,토스,1.0,페이스 결제 등록하라고 무한 광고 뜨네. 점점 산으로가네 이것들,"안녕하세요. MLM 070902님, 토스팀입니다. 만족스러운 서비스를 제공하기 위해 노력하였으나, 이용에 불편을 드린 것 같아 마음이 무겁습니다. 불편 느끼신 부분은 담당부서로 전달 드릴 예정이오며, 보다 만족스러운 서비스 제공할 수 있도록 노력하겠습니다. 다른 문의사항 있으실 경우 24시간 운영되는 카카오톡(@toss) 또는 토스 고객센터 1599-4905로 문의 부탁드립니다. 감사합니다."
2025-10-01,토스,1.0,이번 업데이트하고 가시성도 떨어지고 입출금 내역 확인하기도 번거로워져서 다른 은행으로 돈 다 뺐습니다 타 은행에 대한 자료에 대한 동의요구가 너무 노골적이라 불편해서 못쓰겠네요,"안녕하세요. 한소희님, 토스팀입니다. 먼저 서비스 이용에 불편을 드렸다면 대단히 죄송합니다. 다만 현재 문의주신 내용으로는 어떠한 어려움을 겪고 계신지 확인이 어려워 번거로우시겠지만 24시간 운영되는 카카오톡(@toss) 또는 토스 고객센터 1599-4905로 문의 부탁드립니다. 일부 안내의 경우 리뷰를 통한 즉각적인 안내가 어려울 수 있는 점 양해 부탁 드립니다. 감사합니다."
2025-10-01,토스,3.0,적립이 즐거워요,0
2025-10-01,토스,1.0,지금 업데이트가 안되요~~,"안녕하세요. 최명숙님, 토스팀입니다.기기에 캐시 및 데이터가 많아 앱 설치/업데이트가 원활하지 않을 수 있습니다. 다음 방법을 진행하신 뒤 재부팅하여 업데이트를 시도해주시면 감사하겠습니다. [휴대폰 기기 내 설정 - 애플리케이션 - Google Play스토어 - 저장공간 - 캐시 및 데이터 삭제]. 캐시 및 데이터 삭제 후에도 설치/업데이트가 진행되지 않는다면 구글 플레이스토어 고객센터로 문의 부탁 드립니다. 토스 서비스 관련하여 자세한 상담이 필요하다면 24시간 운영되는 카카오톡(@toss) 또는 고객센터(1599-4905)로 문의 부탁 드립니다. 감사합니다."
